Id_Ubigueo_Inei,Id_Ubigueo_Reniec,Departamento,Provincia,Distrito,Codigo_Departamento_Inei,Codigo_Provincia_Inei,Codigo_Distrito_Inei,Codigo_Departamento_Reniec,Codigo_Provincia_Reniec,Codigo_Distrito_Reniec
220704,210904,SAN MARTIN,PICOTA,PILLUANA,22,07,04,21,09,04
220705,210905,SAN MARTIN,PICOTA,PUCACACA,22,07,05,21,09,05
220706,210906,SAN MARTIN,PICOTA,SAN CRISTOBAL,22,07,06,21,09,06
220707,210907,SAN MARTIN,PICOTA,SAN HILARION,22,07,07,21,09,07
220709,210908,SAN MARTIN,PICOTA,TINGO DE PONASA,22,07,09,21,09,08
220710,210909,SAN MARTIN,PICOTA,TRES UNIDOS,22,07,10,21,09,09
220708,210910,SAN MARTIN,PICOTA,SHAMBOYACU,22,07,08,21,09,10
220301,211001,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,22,03,01,21,10,01
220302,211002,SAN MARTIN,EL DORADO,AGUA BLANCA,22,03,02,21,10,02
220305,211003,SAN MARTIN,EL DORADO,SHATOJA,22,03,05,21,10,03
220303,211004,SAN MARTIN,EL DORADO,SAN MARTIN,22,03,03,21,10,04
220304,211005,SAN MARTIN,EL DORADO,SANTA ROSA,22,03,04,21,10,05
230101,220101,TACNA,TACNA,TACNA,23,01,01,22,01,01
230103,220102,TACNA,TACNA,CALANA,23,01,03,22,01,02
230105,220104,TACNA,TACNA,INCLAN,23,01,05,22,01,04
230106,220107,TACNA,TACNA,PACHIA,23,01,06,22,01,07
230107,220108,TACNA,TACNA,PALCA,23,01,07,22,01,08
230108,220109,TACNA,TACNA,POCOLLAY,23,01,08,22,01,09
230109,220110,TACNA,TACNA,SAMA,23,01,09,22,01,10
230102,220111,TACNA,TACNA,ALTO DE LA ALIANZA,23,01,02,22,01,11
230104,220112,TACNA,TACNA,CIUDAD NUEVA,23,01,04,22,01,12
230110,220113,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,23,01,10,22,01,13
230111,220114,TACNA,TACNA,LA YARADA LOS PALOS,23,01,11,22,01,14
230401,220201,TACNA,TARATA,TARATA,23,04,01,22,02,01
230402,220205,TACNA,TARATA,HEROES ALBARRACIN,23,04,02,22,02,05
230403,220206,TACNA,TARATA,ESTIQUE,23,04,03,22,02,06
230404,220207,TACNA,TARATA,ESTIQUE-PAMPA,23,04,04,22,02,07
230405,220210,TACNA,TARATA,SITAJARA,23,04,05,22,02,10
230406,220211,TACNA,TARATA,SUSAPAYA,23,04,06,22,02,11
230407,220212,TACNA,TARATA,TARUCACHI,23,04,07,22,02,12
230408,220213,TACNA,TARATA,TICACO,23,04,08,22,02,13
230301,220301,TACNA,JORGE BASADRE,LOCUMBA,23,03,01,22,03,01
230303,220302,TACNA,JORGE BASADRE,ITE,23,03,03,22,03,02
230302,220303,TACNA,JORGE BASADRE,ILABAYA,23,03,02,22,03,03
230201,220401,TACNA,CANDARAVE,CANDARAVE,23,02,01,22,04,01
230202,220402,TACNA,CANDARAVE,CAIRANI,23,02,02,22,04,02
230204,220403,TACNA,CANDARAVE,CURIBAYA,23,02,04,22,04,03
230205,220404,TACNA,CANDARAVE,HUANUARA,23,02,05,22,04,04
230206,220405,TACNA,CANDARAVE,QUILAHUANI,23,02,06,22,04,05
230203,220406,TACNA,CANDARAVE,CAMILACA,23,02,03,22,04,06
240101,230101,TUMBES,TUMBES,TUMBES,24,01,01,23,01,01
240102,230102,TUMBES,TUMBES,CORRALES,24,01,02,23,01,02
240103,230103,TUMBES,TUMBES,LA CRUZ,24,01,03,23,01,03
240104,230104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,24,01,04,23,01,04
240105,230105,TUMBES,TUMBES,SAN JACINTO,24,01,05,23,01,05
240106,230106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,24,01,06,23,01,06
240201,230201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,24,02,01,23,02,01
240202,230202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,24,02,02,23,02,02
240203,230203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,24,02,03,23,02,03
240301,230301,TUMBES,ZARUMILLA,ZARUMILLA,24,03,01,23,03,01
240303,230302,TUMBES,ZARUMILLA,MATAPALO,24,03,03,23,03,02
240304,230303,TUMBES,ZARUMILLA,PAPAYAL,24,03,04,23,03,03
240302,230304,TUMBES,ZARUMILLA,AGUAS VERDES,24,03,02,23,03,04
070101,240101,CALLAO,CALLAO,CALLAO,07,01,01,24,01,01
070102,240102,CALLAO,CALLAO,BELLAVISTA,07,01,02,24,01,02
070105,240103,CALLAO,CALLAO,LA PUNTA,07,01,05,24,01,03
070103,240104,CALLAO,CALLAO,CARMEN DE LA LEGUA REYNOSO,07,01,03,24,01,04
070104,240105,CALLAO,CALLAO,LA PERLA,07,01,04,24,01,05
070106,240106,CALLAO,CALLAO,VENTANILLA,07,01,06,24,01,06
070107,240107,CALLAO,CALLAO                        ,MI PERU,07,01,07,24,01,07
250101,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,25,01,01,25,01,01
250105,250102,UCAYALI,CORONEL PORTILLO,YARINACOCHA,25,01,05,25,01,02
250104,250103,UCAYALI,CORONEL PORTILLO,MASISEA,25,01,04,25,01,03
250102,250104,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,25,01,02,25,01,04
250103,250105,UCAYALI,CORONEL PORTILLO,IPARIA,25,01,03,25,01,05
250106,250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,25,01,06,25,01,06
250107,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,25,01,07,25,01,07
250301,250201,UCAYALI,PADRE ABAD,PADRE ABAD,25,03,01,25,02,01
250302,250202,UCAYALI,PADRE ABAD,IRAZOLA,25,03,02,25,02,02
250303,250203,UCAYALI,PADRE ABAD,CURIMANA,25,03,03,25,02,03
250304,250204,UCAYALI,PADRE ABAD,NESHUYA,25,03,04,25,02,04
250305,250205,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBO,25,03,05,25,02,05
250201,250301,UCAYALI,ATALAYA,RAYMONDI,25,02,01,25,03,01
250203,250302,UCAYALI,ATALAYA,TAHUANIA,25,02,03,25,03,02
250204,250303,UCAYALI,ATALAYA,YURUA,25,02,04,25,03,03
250202,250304,UCAYALI,ATALAYA,SEPAHUA,25,02,02,25,03,04
250401,250401,UCAYALI,PURUS,PURUS,25,04,01,25,04,01
